InventoryId,ScheduleId,FlightNumber,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,AvailableInventory,FC_AvailableInventory,BC_AvailableInventory,PC_AvailableInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-2621915,SCH-ZZ-3882444,4763,12/30/2023,12/30/2023,AMD,CNN,22,2,4,7,9,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6189108,SCH-ZZ-3882444,4763,12/31/2023,12/31/2023,AMD,CNN,11,1,2,3,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6719541,SCH-ZZ-3882444,4763,01/06/2024,01/06/2024,AMD,CNN,12,1,2,3,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7155158,SCH-ZZ-6660445,2823,12/09/2023,12/09/2023,CCJ,JAI,8,1,2,2,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9098835,SCH-ZZ-6660445,2823,12/10/2023,12/10/2023,CCJ,JAI,9,1,2,3,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4318416,SCH-ZZ-6660445,2823,12/11/2023,12/11/2023,CCJ,JAI,17,2,3,5,7,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8512573,SCH-ZZ-6660445,2823,12/16/2023,12/16/2023,CCJ,JAI,6,1,1,2,2,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9054516,SCH-ZZ-6660445,2823,12/17/2023,12/17/2023,CCJ,JAI,19,2,4,6,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2256059,SCH-ZZ-6660445,2823,12/18/2023,12/18/2023,CCJ,JAI,8,1,2,2,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5494950,SCH-ZZ-6660445,2823,12/23/2023,12/23/2023,CCJ,JAI,11,1,2,3,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9376042,SCH-ZZ-6660445,2823,12/24/2023,12/24/2023,CCJ,JAI,20,2,4,6,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3346518,SCH-ZZ-6660445,2823,12/25/2023,12/25/2023,CCJ,JAI,8,1,2,3,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2346710,SCH-ZZ-6660445,2823,12/30/2023,12/30/2023,CCJ,JAI,16,1,3,5,6,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6804353,SCH-ZZ-6660445,2823,12/31/2023,12/31/2023,CCJ,JAI,11,1,2,4,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1929096,SCH-ZZ-6660445,2823,01/01/2024,01/01/2024,CCJ,JAI,11,1,2,4,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3763864,SCH-ZZ-6660445,2823,01/06/2024,01/06/2024,CCJ,JAI,13,1,3,4,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8746052,SCH-ZZ-5071799,4167,12/16/2023,12/16/2023,IDR,MAA,31,3,7,10,13,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4770316,SCH-ZZ-5071799,4167,12/17/2023,12/17/2023,IDR,MAA,40,4,8,12,16,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3300271,SCH-ZZ-5071799,4167,12/18/2023,12/18/2023,IDR,MAA,58,5,11,17,22,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-6799443,SCH-ZZ-5071799,4167,12/19/2023,12/19/2023,IDR,MAA,34,3,7,11,14,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1571829,SCH-ZZ-5071799,4167,12/20/2023,12/20/2023,IDR,MAA,50,5,10,15,19,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3210033,SCH-ZZ-5071799,4167,12/21/2023,12/21/2023,IDR,MAA,47,5,9,14,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-9588648,SCH-ZZ-5071799,4167,12/23/2023,12/23/2023,IDR,MAA,60,6,12,17,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5203603,SCH-ZZ-5071799,4167,12/24/2023,12/24/2023,IDR,MAA,49,5,10,15,20,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-6920668,SCH-ZZ-5071799,4167,12/25/2023,12/25/2023,IDR,MAA,35,4,7,11,14,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1584301,SCH-ZZ-5071799,4167,12/26/2023,12/26/2023,IDR,MAA,68,6,13,20,26,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5480266,SCH-ZZ-5071799,4167,12/27/2023,12/27/2023,IDR,MAA,29,3,6,9,11,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-9811407,SCH-ZZ-5336077,2679,12/25/2023,12/25/2023,GOI,BLR,84,8,17,26,35,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-1909064,SCH-ZZ-5336077,2679,12/27/2023,12/27/2023,GOI,BLR,57,6,12,17,23,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-9132824,SCH-ZZ-5336077,2679,12/28/2023,12/28/2023,GOI,BLR,52,5,11,16,21,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-8754275,SCH-ZZ-5336077,2679,12/31/2023,12/31/2023,GOI,BLR,42,4,8,12,16,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2370284,SCH-ZZ-5336077,2679,01/01/2024,01/01/2024,GOI,BLR,86,9,17,26,37,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-4501568,SCH-ZZ-6301036,2055,12/17/2023,12/17/2023,BBI,MAA,20,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1069750,SCH-ZZ-6301036,2055,12/18/2023,12/18/2023,BBI,MAA,20,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5439894,SCH-ZZ-6301036,2055,12/20/2023,12/20/2023,BBI,MAA,13,1,3,4,5,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1190059,SCH-ZZ-6301036,2055,12/24/2023,12/24/2023,BBI,MAA,11,1,2,4,5,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8463065,SCH-ZZ-6301036,2055,12/25/2023,12/25/2023,BBI,MAA,18,2,4,5,7,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5941911,SCH-ZZ-6301036,2055,12/27/2023,12/27/2023,BBI,MAA,14,1,3,5,6,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3978573,SCH-ZZ-9594677,2049,12/14/2023,12/14/2023,CNN,CCU,20,2,4,6,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8891904,SCH-ZZ-9594677,2049,12/15/2023,12/15/2023,CNN,CCU,15,1,3,5,6,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7066976,SCH-ZZ-9594677,2049,12/16/2023,12/16/2023,CNN,CCU,15,1,3,4,6,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7752551,SCH-ZZ-9594677,2049,12/19/2023,12/19/2023,CNN,CCU,21,2,4,6,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5633849,SCH-ZZ-9594677,2049,12/20/2023,12/20/2023,CNN,CCU,8,1,2,2,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9613077,SCH-ZZ-9594677,2049,12/21/2023,12/21/2023,CNN,CCU,10,1,2,3,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9349633,SCH-ZZ-9594677,2049,12/22/2023,12/22/2023,CNN,CCU,17,2,3,5,7,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8808099,SCH-ZZ-8611652,2406,12/09/2023,12/09/2023,BLR,IDR,25,3,5,8,10,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-9873991,SCH-ZZ-8611652,2406,12/11/2023,12/11/2023,BLR,IDR,72,7,15,23,30,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-4153930,SCH-ZZ-8611652,2406,12/12/2023,12/12/2023,BLR,IDR,53,5,10,16,20,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-8614468,SCH-ZZ-8611652,2406,12/13/2023,12/13/2023,BLR,IDR,71,7,15,21,29,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5473702,SCH-ZZ-4348536,2526,12/14/2023,12/14/2023,GAU,BLR,31,3,6,9,13,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1442968,SCH-ZZ-4348536,2526,12/16/2023,12/16/2023,GAU,BLR,16,2,3,5,7,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3600201,SCH-ZZ-4348536,2526,12/20/2023,12/20/2023,GAU,BLR,25,2,5,7,10,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-7549585,SCH-ZZ-4348536,2526,12/21/2023,12/21/2023,GAU,BLR,14,1,3,4,5,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-4889368,SCH-ZZ-1074893,3417,12/06/2023,12/06/2023,CNN,MAA,42,4,9,13,16,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1373383,SCH-ZZ-1074893,3417,12/07/2023,12/07/2023,CNN,MAA,40,4,8,12,16,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
